ID,UUID,SECURITY_CODE,SECURITY_NAME,ACCOUNTING_YEAR,DATA_YEAR,IS_DELETE,CONTEXTREF,CREATETIME,REPORT_TYPE,STAMP,PAGE_INDEX,SOURCE_URL,PRME00000M,PRME00010M,PRME00020M,PRME00030M,PRME00040M,PRME00050M,PRME00060M,PRME00070M,PRME00080M,PRME00090M,PRME00100M,PRME00110M,PRME00120M,PRME00130M,PRME00140M,PRME00150M,PRME00160M,PRME00170M,PRME00180M,PRME00190M,PRME00200M,PRME00210M,PRME00220M,PRME00230M,PRME00240M,PRME00250M,PRME00260M,PRME00270M,PRME00280M,PRME00290M,PRME00300M,PRME00310M,PRME00320M,PRME00330M,PRME00340M,PRME00350M,PRME00360M,PRME00370M,PRME00380M,PRME00390M,PRME00400M,PRME00410M,PRME00420M,PRME00430M,PRME00440M,PRME00450M,PRME00460M,PRME00470M,PRME00480M,PRME00490M,PRME00500M,PRME00510M,PRME00520M,PRME00530M,PRME00540M,PRME00550M,PRME00560M,PRME00570M,PRME00580M,PRME00590M,PRME00600M,PRME00610M,PRME00620M,PRME00630M,PRME00640M,PRME00650M,PRME00660M,PRME00670M,PRME00680M,PRME00690M,PRME00700M,PRME00710M,PRME00720M,PRME00730M,PRME00740M,PRME00750M,PRME00760M,PRME00770M,PRME00780M,PRME00790M,PRME00800M,PRME00810M,PRME00820M,PRME00830M,PRME00840M,PRME00850M,PRME00860M,PRME00870M,PRME00880M,PRME00890M,PRME00900M,PRME00910M,PRME00920M,PRME00930M,PRME00940M,PRME00950M,PRME00960M,PRME00970M,PRME00980M,PRME00990M,PRME01000M,PRME01010M,PRME01020M,PRME01030M,PRME01040M,PRME01050M,PRME01060M,PRME01070M,PRME01080M,PRME01090M,PRME01100M,PRME01110M,PRME01120M,PRME01130M,PRME01140M,PRME01150M,PRME01160M,PRME01170M,PRME01180M,PRME01190M,PRME01200M,PRME01210M,PRME01220M,PRME01230M,PRME01240M,PRME01250M,PRME01260M,PRME01270M,PRME01280M,PRME01290M,PRME01300M,PRME01310M,PRME01320M,PRME01330M,PRME01340M,PRME01350M,PRME01360M,PRME01370M,PRME01380M,PRME01390M,PRME01400M
29845,901c1e65167c5ad9b94a41a68f4070ab,430237,大汉三通,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/16,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523868108_815914.pdf,,1604159529,1604159529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557148768,1443803209,,,,,,,,,,,,,,,,,,,,,,1247147.57,,,32248047.29,75257813.65,,,2936024.55,,1656526.17,,,,,,6673.97,,,,,,47017434.31,6292187.73,,,,,,29107.97,,,,53280514.07,5707655.57,,47572858.5,,1,47572858.5,,1,,47572858.5,,,,,,,,,,,,,,,,,,47572858.5,47572858.5,,,1,0.54,0.54,
29846,901c1e65167c5ad9b94a41a68f4070ab,430237,大汉三通,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/16,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523868108_815914.pdf,,1072521155,1072521155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017753232,920068077.1,,,,,,,,,,,,,,,,,,,,,,329110.97,,,22531164.9,66784463.12,,,1331864.97,,6708551.17,,,,,,18034.34,,,,,,54785956.71,6360761.64,,,,,,150087.74,,,,60996630.61,10048663.28,,50947967.33,,1,50947967.33,,1,,50947967.33,,,,,,,,,,,,,,,,,,50947967.33,50947967.33,,,1,0.58,0.58,
103875,901c1e65167c5ad9b94a41a68f4070ab,430237,大汉三通,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/16,年度报告,2019/2/28,54,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523868108_815914.pdf,,296309872.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257929399.2,,,,,,,,,,,,,,,,,,,,,,,232797.75,,,2314326.43,15682920.33,,,2273325.78,,849130.93,,,,,,6673.97,,,,,,17034645.68,3612812.83,,,,,,7907.91,,,,20639550.6,2963796.41,,17675754.19,,,17675754.19,,,,,,,,,,,,,,,,,,,,,,17675754.19,,,,1,,,
103876,901c1e65167c5ad9b94a41a68f4070ab,430237,大汉三通,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/16,年度报告,2019/2/28,54,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523868108_815914.pdf,,197298610.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144992608.6,,,,,,,,,,,,,,,,,,,,,,,50646.77,,,4374782.96,20369599.25,,,1018816.85,,6133836.75,,,,,,18034.34,,,,,,20376353.3,4966139.66,,,,,,150000,,,,25192492.96,3804594.18,,21387898.78,,,21387898.78,,,,,,,,,,,,,,,,,,,,,,21387898.78,,,,1,,,
25797,9f621f25f774546fa5966a19f5ca2417,430237,大汉三通,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/5/8,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-05-08/1525765705_070712.pdf,,1604159529,1604159529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557148768,1443803209,,,,,,,,,,,,,,,,,,,,,,1247147.57,,,32248047.29,75257813.65,,,2936024.55,,1656526.17,,,,,,6673.97,,,,,,47017434.31,6292187.73,,,,,,29107.97,,,,53280514.07,5707655.57,,47572858.5,,1,47572858.5,,1,,47572858.5,,,,,,,,,,,,,,,,,,47572858.5,47572858.5,,,1,0.54,0.54,
25798,9f621f25f774546fa5966a19f5ca2417,430237,大汉三通,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/5/8,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-05-08/1525765705_070712.pdf,,1072521155,1072521155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017753232,920068077.1,,,,,,,,,,,,,,,,,,,,,,329110.97,,,22531164.9,66784463.12,,,1331864.97,,6708551.17,,,,,,18034.34,,,,,,54785956.71,6360761.64,,,,,,150087.74,,,,60996630.61,10048663.28,,50947967.33,,1,50947967.33,,1,,50947967.33,,,,,,,,,,,,,,,,,,50947967.33,50947967.33,,,1,0.58,0.58,
28005,96ee11b6413b593bbc3b126091307799,430238,普华科技,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524730392_356207.pdf,,83909420.47,83909420.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82497320.89,31922818.24,,,,,,,,,,,,,,,,,,,,,,884263.09,,,6418695.86,41667818.42,,,-399792.97,,2003518.25,,,,,,355117.4,,,,,2558366.1,4325583.08,7309.99,,,,,,42363.89,,,,4290529.18,1229503.69,,3061025.49,,1,3061025.49,,1,472286.49,2588739,,,,,,,,,,,,,,,,,,3061025.49,2588739,,472286.49,1,0.07,0.07,
28006,96ee11b6413b593bbc3b126091307799,430238,普华科技,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524730392_356207.pdf,,78892426.27,78892426.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72427529.29,29137958.93,,,,,,,,,,,,,,,,,,,,,,874135.47,,,5059914.99,37067707.93,,,-535739.46,,823551.43,,,,,,319.53,,,,,,6465216.51,5438833.81,,,,,,29760.09,,,,11874290.23,1327431,,10546859.23,,1,10546859.23,,1,-1241629.02,11788488.25,,,,,,,,,,,,,,,,,,10546859.23,11788488.25,,-1241629.02,1,0.31,0.31,
101623,96ee11b6413b593bbc3b126091307799,430238,普华科技,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/26,年度报告,2019/2/28,57,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524730392_356207.pdf,,44034712.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16238328.12,,,,,,,,,,,,,,,,,,,,,,,625651.43,,,4075262.57,15595796.46,,,-301594.26,,1506828.72,,,,,,355117.4,,,,,2124316.55,8773873.36,,,,,,,34776.73,,,,8739096.63,1174253.96,,7564842.67,,,7564842.67,,,,,,,,,,,,,,,,,,,,,,7564842.67,,,,1,,,
101624,96ee11b6413b593bbc3b126091307799,430238,普华科技,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/26,年度报告,2019/2/28,57,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524730392_356207.pdf,,38052963.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15399750.73,,,,,,,,,,,,,,,,,,,,,,,594156.61,,,3513474.69,14719468.87,,,-461788.11,,558341.59,,,,,,2240319.53,,,,,,5969878.45,5345147.42,,,,,,20636.15,,,,11294389.72,858670.77,,10435718.95,,,10435718.95,,,,,,,,,,,,,,,,,,,,,,10435718.95,,,,1,,,
32339,86e383a4167355a6a8ca68d92babda74,430239,信诺达,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524737009_497348.pdf,,48940550.73,48940550.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59832452.69,46673380.15,,,,,,,,,,,,,,,,,,,,,,61189.13,,,750529.08,14099326.37,,,193606,,-1945578.04,,,,,,,,1413163.77,,,34712.6,-9444025.59,3607.56,,,,,,,,,,-9440418.03,1205498.27,,-10645916.3,,1,-10645916.3,,1,30900.48,-10676816.78,,,,,,,,,,,,,,,,,,-10645916.3,-10676816.78,,30900.48,1,-1.18,-1.18,
32340,86e383a4167355a6a8ca68d92babda74,430239,信诺达,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524737009_497348.pdf,,95884228.51,95884228.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92987693.43,74248834.17,,,,,,,,,,,,,,,,,,,,,,365264.69,,,2093487.47,12582645.74,,,118383.65,,3579078.71,,,,,,,,,,,,2896535.08,181474.81,,,,,,48744.06,,,,3029265.83,1187013.12,,1842252.71,,1,1842252.71,,1,76003.57,1766249.14,,,,,,,,,,,,,,,,,,1842252.71,1766249.14,,76003.57,1,0.2,0.2,
69703,f5bf66f0760d56928e8aae5ee5325b8c,430240,随视传媒,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/26,年度报告,2019/2/27,47,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524738629_334339.pdf,,33349396.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29972193.71,,,,,,,,,,,,,,,,,,,,,,,106053.61,,,2535372.55,10544607.48,,,-372779.98,,3596913.84,,,,,,902966.44,,,,,,-12129997.88,13319.3,,,,,,763232.75,,,,-12879911.33,102419.39,,-12982330.72,,,-12982330.72,,,,,,,,,,,,,,,,,,,,,,-12982330.72,,,,1,,,
69704,f5bf66f0760d56928e8aae5ee5325b8c,430240,随视传媒,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/26,年度报告,2019/2/27,47,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524738629_334339.pdf,,45056817.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41636740.42,,,,,,,,,,,,,,,,,,,,,,,111103.38,,,3509540.25,12986815.02,,,-722044.19,,5841711.76,,,,,,2085173.57,,,,,,-16221875.47,5231.46,,,,,,0.11,,,,-16216644.12,,,-16216644.12,,,-16216644.12,,,,,,,,,,,,,,,,,,,,,,-16216644.12,,,,1,,,
32383,86befb98589e5a88abe97d0050669e55,430241,威林科技,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/16,年度报告,2019/2/27,44,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523863909_537639.pdf,,68104908.19,68104908.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69943752.52,45788862.74,,,,,,,,,,,,,,,,,,,,,,946376.21,,,10890969.75,10842068.62,,,1005552.23,,469922.97,,,,,,,,200.1,,,3592911.69,1754267.46,258101.92,,,,,,20790.26,,,,1991579.12,700269.82,,1291309.3,,1,1291309.3,,1,-29919.24,1321228.54,,,,,,,,,,,,,,,,,,1291309.3,1321228.54,,-29919.24,1,0.03,0.03,
32384,86befb98589e5a88abe97d0050669e55,430241,威林科技,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/16,年度报告,2019/2/27,44,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523863909_537639.pdf,,66589272.5,66589272.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71567825.7,46038394.31,,,,,,,,,,,,,,,,,,,,,,802921.37,,,10762713.07,10857214.48,,,1315467.83,,1791114.64,,,,,,,,,,,,-4978553.2,1853453.31,,,,,,98658.24,,,,-3223758.13,-185380.33,,-3038377.8,,1,-3038377.8,,1,-114228.19,-2924149.61,,,,,,,,,,,,,,,,,,-3038377.8,-2924149.61,,-114228.19,1,-0.07,-0.07,
106917,86befb98589e5a88abe97d0050669e55,430241,威林科技,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/16,年度报告,2019/2/28,45,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523863909_537639.pdf,,68126385.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46713949.63,,,,,,,,,,,,,,,,,,,,,,,531067.24,,,10420149.14,8227474.84,,,999524.63,,416226.35,,,,,,,,,,,3493886.78,4311880.56,258082.82,,,,,,20760.57,,,,4549202.81,22368.89,,4526833.92,,,4526833.92,,,,,,,,,,,,,,,,,,,,,,4526833.92,,,,1,0.11,0.11,
106918,86befb98589e5a88abe97d0050669e55,430241,威林科技,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/16,年度报告,2019/2/28,45,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523863909_537639.pdf,,67584943.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48500010.63,,,,,,,,,,,,,,,,,,,,,,,484749.86,,,10230759.67,7925573.18,,,1317223.33,,1257012.37,,,,,,458225.17,,,,,,-1672160.17,1835627.86,,,,,,47781.68,,,,115686.01,-188551.86,,304237.87,,,304237.87,,,,,,,,,,,,,,,,,,,,,,304237.87,,,,1,0.01,0.01,
9717,dc2902fccd6f5c248fe31ab479d9015c,430242,蓝贝望,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/25,年度报告,2019/2/27,51,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524656433_107390.pdf,,4511606.84,4511606.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13997801.38,2805012.04,,,,,,,,,,,,,,,,,,,,,,2603.78,,,941416.2,4721514.24,,,183396.75,,5343858.37,,,,,,106604.22,-969.76,,,,,-9379590.32,35343.16,,,,,,244.34,,,,-9344491.5,-1400496.48,,-7943995.02,,1,-7943995.02,,1,,-7943995.02,,,,,,,,,,,,,,,,,,-7943995.02,-7943995.02,,,1,-0.37,-0.37,
9718,dc2902fccd6f5c248fe31ab479d9015c,430242,蓝贝望,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/25,年度报告,2019/2/27,51,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524656433_107390.pdf,,26494996.22,26494996.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15700077.6,8382070.46,,,,,,,,,,,,,,,,,,,,,,17282.46,,,749972.63,3318177.61,,,124516.06,,3108058.38,,,,,,114880.06,-64121.04,1751.25,,,,10911549.93,212391.44,,,,,,9100,,,,11114841.37,-310503.5,,11425344.87,,1,11425344.87,,1,,11425344.87,,,,,,,,,,,,,,,,,,11425344.87,11425344.87,,,1,0.53,0.53,
52255,3b4fc781ae3b511b815f7ed575d8ddb9,430245,奥特美克,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/20,年度报告,2019/2/27,57,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524224892_745597.pdf,,222385674.8,222385674.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188416777,107079347.4,,,,,,,,,,,,,,,,,,,,,,4168889.78,,,27971921.1,45093936.05,,,8622568.16,,-4519885.53,,,,,,,,,,,1353099.41,35321997.2,335132.25,,,,,,43672.35,,,,35613457.1,4989857.06,,30623600.04,,1,30623600.04,,1,,30623600.04,,,,,,,,,,,,,,,,,,30623600.04,,,30623600.04,1,0.36,0.36,
52256,3b4fc781ae3b511b815f7ed575d8ddb9,430245,奥特美克,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/20,年度报告,2019/2/27,57,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524224892_745597.pdf,,165674091.5,165674091.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143765814.9,77558108.23,,,,,,,,,,,,,,,,,,,,,,1047539.34,,,23597948.16,28659229.56,,,2020175.94,,10882813.68,,,,,,,,,,,,21908276.58,2865824.51,,,,,,19596.04,,,,24754505.05,2950173.65,,21804331.4,,1,21804331.4,,1,,21804331.4,,,,,,,,,,,,,,,,,,21804331.4,,,21804331.4,1,0.28,0.28,
132155,3b4fc781ae3b511b815f7ed575d8ddb9,430245,奥特美克,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/20,年度报告,2019/2/28,59,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524224892_745597.pdf,,222498343.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108694755.7,,,,,,,,,,,,,,,,,,,,,,,4074738.83,,,27914333.67,43543096.67,,,8619574.17,,-4436179.61,,,,,,,,,,,1353099.41,35441123.35,335132.25,,,,,,15544,,,,35760711.6,4833640.87,,30927070.73,,,30927070.73,,,,,,,,,,,,,,,,,,,,,,30927070.73,,,,1,,,
132156,3b4fc781ae3b511b815f7ed575d8ddb9,430245,奥特美克,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/20,年度报告,2019/2/28,59,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524224892_745597.pdf,,165674091.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78604523.89,,,,,,,,,,,,,,,,,,,,,,,1031955.99,,,23543215.43,27637674.98,,,2017404.19,,10861068.02,,,,,,,,,,,,21978248.99,2812049.51,,,,,,13470.1,,,,24776828.4,2950156.17,,21826672.23,,,21826672.23,,,,,,,,,,,,,,,,,,,,,,21826672.23,,,,1,,,
38681,6e3d14bea58550f39f44c81b34fce4c3,430246,时代星盟,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/28,年度报告,2019/2/27,33,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522224005_925271.pdf,,73119715.87,73119715.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71135320.63,56958563.33,,,,,,,,,,,,,,,,,,,,,,95807.53,,,408777.65,8578288.55,,,-10127.7,,5104011.27,,,,,,,,,,,,1984395.24,,,,,,,6708.62,,,,1977686.62,742079.18,,1235607.44,,1,1235607.44,,1,,1235607.44,,,,,,,,,,,,,,,,,,1235607.44,1235607.44,,,1,0.03,,
38682,6e3d14bea58550f39f44c81b34fce4c3,430246,时代星盟,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/28,年度报告,2019/2/27,33,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522224005_925271.pdf,,14943789.57,14943789.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25005371.62,10822511.43,,,,,,,,,,,,,,,,,,,,,,16113.17,,,380240.47,6067023.14,,,-8498.66,,7727982.07,,,,,,,,,,,,-10061582.05,560.78,,,,,,,,,,-10061021.27,-1193785.91,,-8867235.36,,1,-8867235.36,,1,,-8867235.36,,,,,,,,,,,,,,,,,,-8867235.36,-8867235.36,,,1,-0.28,,
115015,6e3d14bea58550f39f44c81b34fce4c3,430246,时代星盟,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/3/28,年度报告,2019/2/28,35,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522224005_925271.pdf,,72751126.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56954351.19,,,,,,,,,,,,,,,,,,,,,,,95787.53,,,398059.44,7793691.97,,,-10211.24,,2596322.14,,,,,,,,,,,,4923125.26,,,,,,,6708.62,,,,4916416.64,766596.38,,4149820.26,,,4149820.26,,,,,,,,,,,,,,,,,,,,,,4149820.26,,,,1,,,
115016,6e3d14bea58550f39f44c81b34fce4c3,430246,时代星盟,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/3/28,年度报告,2019/2/28,35,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522224005_925271.pdf,,12493079.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8484584.82,,,,,,,,,,,,,,,,,,,,,,,13167.09,,,338914.91,5600704.05,,,-4772.71,,7382096.12,,,,,,,,,,,,-9321615.18,230.68,,,,,,,,,,-9321384.5,-1107314.42,,-8214070.08,,,-8214070.08,,,,,,,,,,,,,,,,,,,,,,-8214070.08,,,,1,-0.27,-0.27,
1895,f944976d3c8055af94c27a2c1e0aa5ac,430247,金日创,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/6/29,年度报告,2019/2/27,49,http://www.neeq.com.cn/disclosure/2018/2018-06-29/1530271809_676521.pdf,,189511845.4,189511845.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208491772.3,154364736.2,,,,,,,,,,,,,,,,,,,,,,798913.74,,,10286513.46,26368017.62,,,2622256.42,,14051334.88,,,,,,746713.49,,,,,1714298.82,-16518914.56,78300.91,,,,,,61786.94,,,,-16502400.59,2470529.58,,-18972930.17,,1,-18972930.17,,1,-328887.57,-18644042.6,,,,,,,,,,,,,,,,,,-18972930.17,-18644042.6,,-328887.57,1,-0.79,,
1896,f944976d3c8055af94c27a2c1e0aa5ac,430247,金日创,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/6/29,年度报告,2019/2/27,49,http://www.neeq.com.cn/disclosure/2018/2018-06-29/1530271809_676521.pdf,,135939872.4,135939872.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155794887.2,114516038,,,,,,,,,,,,,,,,,,,,,,400264.58,,,9972905.58,23625846.78,,,1625677.19,,5654155.07,,,,,,371158.21,,,,,,-19483856.59,1035314.09,,,,,,163704.06,,,,-18612246.56,-2179525.67,,-16432720.89,,1,-16432720.89,,1,-320384.85,-16112336.04,,,,,,,,,,,,,,,,,,-16432720.89,-16112336.04,,-320384.85,1,-0.68,,
68597,f944976d3c8055af94c27a2c1e0aa5ac,430247,金日创,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/6/29,年度报告,2019/2/27,51,http://www.neeq.com.cn/disclosure/2018/2018-06-29/1530271809_676521.pdf,,105717986.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85803506.7,,,,,,,,,,,,,,,,,,,,,,,463082.62,,,6515520.92,14909930.68,,,2485952.45,,5664286.46,,,,,,70988.19,,,,,1325298.82,-8728006.11,362880,,,,,,9712.01,,,,-8374838.12,1296499.78,,-9671337.9,,,-9671337.9,,,,,,,,,,,,,,,,,,,,,,-9671337.9,,,,1,,,
68598,f944976d3c8055af94c27a2c1e0aa5ac,430247,金日创,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/6/29,年度报告,2019/2/27,51,http://www.neeq.com.cn/disclosure/2018/2018-06-29/1530271809_676521.pdf,,71839412.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63255544.86,,,,,,,,,,,,,,,,,,,,,,,262853.83,,,5242148.62,17594938.79,,,1891850.26,,2789592.14,,,,,,122974.4,,,,,,-19074541.17,1035313.98,,,,,,163654.06,,,,-18202881.25,-2495842.56,,-15707038.69,,,-15707038.69,,,,,,,,,,,,,,,,,,,,,,-15707038.69,,,,1,,,
36245,779653065bd855659d1fbf57ba8f9919,430250,智网科技,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,41,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524744535_963945.pdf,,6492585.78,6492585.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19134085.34,4912217.04,,,,,,,,,,,,,,,,,,,,,,96300.8,,,4436713.5,4321282.97,,,-275.36,,5367846.39,,,,,,,,,,,1059211.52,-11582288.04,17871.25,,,,,,38124.97,,,,-11602541.76,155185.83,,-11757727.59,,1,-11757727.59,,1,,-11757727.59,,,,,,,,,,,,,,,,,,,-11757727.59,,,1,-0.58,-0.58,
36246,779653065bd855659d1fbf57ba8f9919,430250,智网科技,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,41,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524744535_963945.pdf,,8611960.71,8611960.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21443534.1,4455027.13,,,,,,,,,,,,,,,,,,,,,,108917.33,,,7888558.89,7314087.01,,,-8707.66,,1685651.4,,,,,,,,,,,,-12831573.39,685753.34,,,,,,3290.8,,,,-12149110.85,-80779.17,,-12068331.68,,1,-12068331.68,,1,,-12068331.68,,,,,,,,,,,,,,,,,,,-12068331.68,,,1,-0.66,-0.59,
42031,61a2a88ba6475c6fada964acd7c908fa,430251,光电高斯,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/18,年度报告,2019/2/27,40,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524042171_636620.pdf,,36670164.24,36670164.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41011917.74,20170244.81,,,,,,,,,,,,,,,,,,,,,,419592.94,,,3772933.48,15409228.6,,,667165.74,,572752.17,,,,,,,,-3237.25,,,4607140,262149.25,,,,,,,1200,,,,260949.25,120131.74,,140817.51,,1,140817.51,,1,,140817.51,,,,,,,,,,,,,,,,,,140817.51,140817.51,,,1,0,0,
