CODE,NAME,CLASS_1,TYPE_1,CLASS_2,TYPE_2,CLASS_3,TYPE_3
872485,华夏文广,C,制造业,39,计算机、通信和其他电子设备制造业,396,电子器件制造
872486,育才药包,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造
872487,三让洁能,K,房地产业,70,房地产业,703,房地产中介服务
872488,利化爆破,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业
872489,天大仪器,G,交通运输、仓储和邮政业,58,装卸搬运和运输代理业,582,运输代理业
872490,欧联股份,C,制造业,26,化学原料和化学制品制造业,263,农药制造
872491,兴艺印刷,G,交通运输、仓储和邮政业,58,装卸搬运和运输代理业,581,装卸搬运
872492,荣骏检测,A,农、林、牧、渔业,1,农业,17,中药材种植
872493,泰铂科技,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,649,其他互联网服务
872494,罗特钢带,L,租赁和商务服务业,72,商务服务业,723,咨询与调查
872495,新丰小吃,G,交通运输、仓储和邮政业,58,装卸搬运和运输代理业,582,运输代理业
872496,顺天科技,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造
872497,天嘉智能,E,建筑业,48,土木工程建筑业,489,其他土木工程建筑
872498,百达智能,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
872499,方向传媒,C,制造业,37,铁路、船舶、航空航天和其他运输设备制造业,371,铁路运输设备制造
872500,仕全兴,C,制造业,13,农副食品加工业,133,植物油加工
872501,奥祥股份,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,654,数据处理和存储服务
872502,赛融科技,G,交通运输、仓储和邮政业,55,水上运输业,552,水上货物运输
872503,尚途国旅,M,科学研究和技术服务业,74,专业技术服务业,749,其他专业技术服务业
872504,华清环境,K,房地产业,70,房地产业,702,物业管理
872505,江苏光电,C,制造业,28,化学纤维制造业,282,合成纤维制造
872506,德乐科技,C,制造业,17,纺织业,171,棉纺织及印染精加工
872507,明易达,C,制造业,13,农副食品加工业,135,屠宰及肉类加工
872508,硕博电子,C,制造业,14,食品制造业,149,其他食品制造
872509,绿州农业,R,文化、体育和娱乐业,86,广播、电视、电影和影视录音制作业,863,电影和影视节目制作
872510,金恒科技,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业
872511,温都猫,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
872512,晶石能源,C,制造业,34,通用设备制造业,341,锅炉及原动设备制造
872514,好思家,K,房地产业,70,房地产业,702,物业管理
872515,金泰股份,C,制造业,35,专用设备制造业,359,环保、社会公共服务及其他专用设备制造
872516,掌动科技,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
872517,浩鸿达,C,制造业,15,酒、饮料和精制茶制造业,153,精制茶加工
872518,大众股份,L,租赁和商务服务业,72,商务服务业,723,咨询与调查
872519,恒凯能源,C,制造业,29,橡胶和塑料制品业,292,塑料制品业
872520,新诚氏,C,制造业,34,通用设备制造业,342,金属加工机械制造
872521,百城人才,C,制造业,17,纺织业,178,非家用纺织制成品制造
872522,捷儿金,L,租赁和商务服务业,72,商务服务业,726,人力资源服务
872523,明堂山,C,制造业,35,专用设备制造业,359,环保、社会公共服务及其他专用设备制造
872524,飞安瑞,C,制造业,35,专用设备制造业,355,纺织、服装和皮革加工专用设备制造
872525,龙成国际,M,科学研究和技术服务业,74,专业技术服务业,745,质检技术服务
872526,努奥罗,L,租赁和商务服务业,72,商务服务业,723,咨询与调查
872527,三三股份,C,制造业,37,铁路、船舶、航空航天和其他运输设备制造业,374,航空、航天器及设备制造
872528,中业股份,G,交通运输、仓储和邮政业,54,道路运输业,543,道路货物运输
872529,爱申特,C,制造业,26,化学原料和化学制品制造业,261,基础化学原料制造
872530,美悦股份,G,交通运输、仓储和邮政业,55,水上运输业,551,水上旅客运输
872531,祥珑科技,C,制造业,24,文教、工美、体育和娱乐用品制造业,244,体育用品制造
872532,一飞药业,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
872534,山东京普,C,制造业,26,化学原料和化学制品制造业,266,专用化学产品制造
872535,兴润园林,C,制造业,34,通用设备制造业,349,其他通用设备制造业
872536,恒利股份,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
872537,康奇生物,C,制造业,26,化学原料和化学制品制造业,266,专用化学产品制造
872538,中荷花卉,C,制造业,30,非金属矿物制品业,303,砖瓦、石材等建筑材料制造
872539,瑞通精工,C,制造业,26,化学原料和化学制品制造业,261,基础化学原料制造
872540,新域集成,G,交通运输、仓储和邮政业,56,航空运输业,562,通用航空服务
872541,万田检测,C,制造业,37,铁路、船舶、航空航天和其他运输设备制造业,371,铁路运输设备制造
872542,亚佳绿建,R,文化、体育和娱乐业,87,文化艺术业,879,其他文化艺术业
872543,林海园林,C,制造业,27,医药制造业,273,中药饮片加工
872544,富丽华,M,科学研究和技术服务业,74,专业技术服务业,744,测绘服务
872545,辰龙股份,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子元件制造
872546,知韬股份,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术
872547,上海生农,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
872548,龙成消防,K,房地产业,70,房地产业,702,物业管理
872549,毅达科技,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务
872550,粤冠股份,C,制造业,18,纺织服装、服饰业,181,机织服装制造
872551,泰为股份,F,批发和零售业,51,批发业,515,医药及医疗器材批发
872552,长林管道,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术品制造
872553,成利吉,C,制造业,29,橡胶和塑料制品业,292,塑料制品业
872554,江苏佑风,I,信息传输、软件和信息技术服务业,63,电信、广播电视和卫星传输服务,631,电信
872555,昱品科技,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,443,热力生产和供应
872556,筑建股份,C,制造业,39,计算机、通信和其他电子设备制造业,396,电子器件制造
872558,广物木材,C,制造业,22,造纸和纸制品业,223,纸制品制造
872559,联博瑞翔,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
872560,美罗福,F,批发和零售业,52,零售业,529,货摊、无店铺及其他零售业
872562,阳江港,C,制造业,43,金属制品、机械和设备修理业,432,通用设备修理
872563,润生堂,L,租赁和商务服务业,72,商务服务业,727,旅行社及相关服务
872564,智吃科技,C,制造业,29,橡胶和塑料制品业,292,塑料制品业
872565,绎达股份,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发
872567,凯鸿物流,F,批发和零售业,51,批发业,519,其他批发业
872568,四川赛狄,C,制造业,13,农副食品加工业,135,屠宰及肉类加工
872569,龙腾园林,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,649,其他互联网服务
872570,快车科技,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造
872571,新诚志卓,C,制造业,39,计算机、通信和其他电子设备制造业,396,电子器件制造
872572,大团结,C,制造业,32,有色金属冶炼和压延加工业,326,有色金属压延加工
872573,易方信息,C,制造业,36,汽车制造业,366,汽车零部件及配件制造
872574,鹏飞物流,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
872575,海利华科,C,制造业,26,化学原料和化学制品制造业,265,合成材料制造
872576,新日月,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
872577,辉腾科技,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,461,自来水生产和供应
872578,合信科技,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,461,自来水生产和供应
872579,羊羊股份,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务
872580,兄弟伊兰,G,交通运输、仓储和邮政业,56,航空运输业,562,通用航空服务
872581,攀高股份,C,制造业,30,非金属矿物制品业,303,砖瓦、石材等建筑材料制造
872582,励翔股份,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,462,污水处理及其再生利用
872583,智林股份,L,租赁和商务服务业,72,商务服务业,724,广告业
872584,华兴科技,C,制造业,14,食品制造业,143,方便食品制造
872585,创美城市,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造
872586,启创环境,C,制造业,33,金属制品业,333,集装箱及金属包装容器制造
872587,时代银通,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
872588,白龙茶业,C,制造业,32,有色金属冶炼和压延加工业,326,有色金属压延加工
872589,赛立信,C,制造业,38,电气机械和器材制造业,384,电池制造
872590,兴中股份,C,制造业,32,有色金属冶炼和压延加工业,326,有色金属压延加工
872591,皋液重工,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
872592,安徽华辰,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造
872593,腾飞人才,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造
872594,权星精机,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造
872595,雅诺科技,J,金融业,67,资本市场服务,672,期货市场服务
872596,智德检测,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造
872597,博志成,G,交通运输、仓储和邮政业,54,道路运输业,542,公路旅客运输
872598,东阳智能,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发
872599,好顺发,C,制造业,35,专用设备制造业,359,环保、社会公共服务及其他专用设备制造
872600,龙华化工,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造
872601,广州金航,F,批发和零售业,52,零售业,527,家用电器及电子产品专门零售
872602,天龙网球,L,租赁和商务服务业,72,商务服务业,724,广告业
872603,格瑞特,C,制造业,35,专用设备制造业,359,环保、社会公共服务及其他专用设备制造
872604,奥斯佳,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业
872605,德创电子,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业
872606,浩天新杰,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
872607,坤宝股份,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
872608,喜跃发,C,制造业,17,纺织业,177,家用纺织制成品制造
872609,圣氏化学,C,制造业,34,通用设备制造业,346,烘炉、风机、衡器、包装等设备制造
872610,华彬天星,R,文化、体育和娱乐业,86,广播、电视、电影和影视录音制作业,863,电影和影视节目制作
872611,铁大科技,C,制造业,33,金属制品业,331,结构性金属制品制造
872612,永乐聚河,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
872613,朗林生物,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
872614,创业测绘,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,461,自来水生产和供应
872615,华锐基板,C,制造业,17,纺织业,171,棉纺织及印染精加工
872616,汇智科技,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
872617,云华通,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,659,其他信息技术服务业
